178.154.171.46 - - [22/Aug/2017:01:24:53 +0300] "GET / HTTP/1.1" 403 152 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
178.154.171.46 - - [23/Aug/2017:23:09:05 +0300] "GET /robots.txt HTTP/1.1" 404 27 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
178.154.171.46 - - [23/Aug/2017:23:09:09 +0300] "GET / HTTP/1.1" 403 152 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
178.154.171.46 - - [27/Aug/2017:06:24:21 +0300] "GET /robots.txt HTTP/1.1" 404 27 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
178.154.171.46 - - [27/Aug/2017:06:24:25 +0300] "GET / HTTP/1.1" 403 152 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
178.154.171.46 - - [29/Aug/2017:00:24:52 +0300] "GET /robots.txt HTTP/1.1" 404 27 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
178.154.171.46 - - [29/Aug/2017:00:24:56 +0300] "GET / HTTP/1.1" 403 152 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
178.154.171.46 - - [31/Aug/2017:19:13:07 +0300] "GET /robots.txt HTTP/1.1" 404 27 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
178.154.171.46 - - [31/Aug/2017:19:13:11 +0300] "GET / HTTP/1.1" 403 152 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
178.154.171.46 - - [01/Sep/2017:20:02:36 +0300] "GET /robots.txt HTTP/1.1" 404 27 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
178.154.171.46 - - [01/Sep/2017:20:02:39 +0300] "GET /favicon.ico HTTP/1.1" 404 47 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
178.154.171.46 - - [02/Sep/2017:21:00:19 +0300] "GET /robots.txt HTTP/1.1" 404 27 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
178.154.171.46 - - [02/Sep/2017:21:00:23 +0300] "GET / HTTP/1.1" 403 152 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
5.45.207.52 - - [04/Sep/2017:03:00:28 +0300] "GET /robots.txt HTTP/1.1" 404 27 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
5.45.207.52 - - [04/Sep/2017:03:00:32 +0300] "GET / HTTP/1.1" 403 152 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
178.154.171.46 - - [05/Sep/2017:11:12:45 +0300] "GET /robots.txt HTTP/1.1" 404 27 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
178.154.171.46 - - [05/Sep/2017:11:12:48 +0300] "GET / HTTP/1.1" 403 152 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
178.154.171.46 - - [06/Sep/2017:07:50:18 +0300] "GET /robots.txt HTTP/1.1" 404 27 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
178.154.171.46 - - [06/Sep/2017:07:50:22 +0300] "GET / HTTP/1.1" 403 152 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
178.154.171.46 - - [07/Sep/2017:12:29:17 +0300] "GET /robots.txt HTTP/1.1" 404 27 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
178.154.171.46 - - [07/Sep/2017:12:29:20 +0300] "GET / HTTP/1.1" 403 152 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
178.154.171.46 - - [10/Sep/2017:23:11:42 +0300] "GET /robots.txt HTTP/1.1" 404 27 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
178.154.171.46 - - [10/Sep/2017:23:11:46 +0300] "GET / HTTP/1.1" 403 152 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
5.45.207.52 - - [12/Sep/2017:06:20:06 +0300] "GET /robots.txt HTTP/1.1" 404 27 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
5.45.207.52 - - [12/Sep/2017:06:20:10 +0300] "GET / HTTP/1.1" 403 152 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
77.122.65.227 - - [15/Sep/2017:14:10:42 +0300] "GET / HTTP/1.1" 403 208 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
77.122.65.227 - - [15/Sep/2017:14:10:43 +0300] "GET /favicon.ico HTTP/1.1" 404 47 "http://challenger15.rankactive.info/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
77.122.65.227 - - [15/Sep/2017:14:10:55 +0300] "GET / HTTP/1.1" 403 208 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
178.154.171.46 - - [16/Sep/2017:02:52:52 +0300] "GET /robots.txt HTTP/1.1" 404 27 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
178.154.171.46 - - [16/Sep/2017:02:52:56 +0300] "GET /favicon.ico HTTP/1.1" 404 47 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
178.154.171.46 - - [16/Sep/2017:17:06:28 +0300] "GET /robots.txt HTTP/1.1" 404 27 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
178.154.171.46 - - [16/Sep/2017:17:06:32 +0300] "GET / HTTP/1.1" 403 152 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
178.154.171.46 - - [19/Sep/2017:19:49:52 +0300] "GET /robots.txt HTTP/1.1" 404 27 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
178.154.171.46 - - [19/Sep/2017:19:49:56 +0300] "GET /favicon.ico HTTP/1.1" 404 47 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
178.154.171.46 - - [26/Sep/2017:21:40:30 +0300] "GET /robots.txt HTTP/1.1" 404 27 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
